State,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Texas,   Motion picture and sound recording industries,Millions of current dollars,801.7,1048.9,1417.6,1152.4,1384.1,1468.3,1459.4,1185.4,1111.1,1255.7,1568.4,1708.3,1713,1752.3,1647.9,1626.4,1879.4,1674.8,1870.6,2114.1,2034.9,1920.8,1975.8
Texas,   Broadcasting (except Internet) and telecommunications,Millions of current dollars,19753.1,21905.4,22821.2,25463.3,24635.8,22824.2,23058.2,23720.6,25110.7,27350.2,35654.6,37078.4,33481.8,32310.2,31754.4,31339.6,35432,35008.9,39498.2,39924.5,42697.1,45851.8,44975.3
Texas,"   Data processing, hosting, and other information services",Millions of current dollars,3204.9,3540.3,2709.8,2446.1,2957.1,5735,5740.8,6527.3,5526.6,6391.7,5030.6,6597.2,6972.9,7189.5,8109,7121,7006.7,7733.2,8963,9296,8830.6,9297.4,11734.5
Texas,"  Finance, insurance, real estate, rental, and leasing",Millions of current dollars,91696.5,98348.4,106542.6,114717.5,117141.5,124030.7,128818.6,134770.3,149643,167495.9,168490,164280.1,166829.2,175566,187006,199701.2,211069.7,231361.8,242780.9,262841.3,275856.3,300842.1,317801.9
Texas,   Finance and insurance,Millions of current dollars,31947.5,35597.5,37770.7,40851.2,42738.4,44561.6,47140.2,48566.9,53148.8,55396,55249.2,52654.2,55546,58224,60680.8,68054.5,70611,78650.1,85438.8,96522.9,98886.5,110387.6,113956.6
Texas,"    Monetary Authorities- central bank, credit intermediation, and related services",Millions of current dollars,13973.2,15731.9,17448.8,18318.7,18684.9,20519,21028.6,20128.3,21991.2,23362,23292.2,24014,24080.6,24979.8,27577.9,30825.5,30629.2,31847.9,33527.3,35509.4,37086.1,40441.6,42216.3
Texas,"    Securities, commodity contracts, and other financial investments and related activities",Millions of current dollars,4725.2,5094.8,5092.6,5738,7073,6236.3,5888,6144.2,7488.3,8648.3,8264.4,4896,8533.4,8945.1,7940.8,11486.3,12953.8,11190.6,11759.8,14235.5,15022.3,17161.9,19350.1
Texas,    Insurance carriers and related activities,Millions of current dollars,12789,14149.4,14516.4,16053.6,16393.5,16522.8,19328.1,21044.8,21522.3,21951.9,22617.5,22264.4,22283.2,23299.5,24222.2,24524.7,25246.9,33328.3,38094,41748.8,37858.8,43262.2,43916.9
Texas,"    Funds, trusts, and other financial vehicles",Millions of current dollars,460,621.4,712.9,741,587.1,1283.4,895.3,1249.6,2147.1,1433.7,1075.2,1479.9,648.9,999.6,939.9,1218,1781,2283.3,2057.7,5029.2,8919.2,9521.8,8473.2
Texas,   Real estate and rental and leasing,Millions of current dollars,59749,62750.9,68771.9,73866.2,74403.1,79469.1,81678.5,86203.4,96494.2,112099.9,113240.7,111625.8,111283.2,117342,126325.1,131646.6,140458.7,152711.8,157342.1,166318.3,176969.9,190454.6,203845.4
Texas,    Real estate,Millions of current dollars,52080.9,54517.6,59698,64322.7,63994.3,69012.4,71313.5,75718.7,83621.9,94811.3,95270.9,94317.8,96223.3,102102.1,108603.5,115115.3,122865.3,130084.2,137418.2,144052.2,152930,163655.1,174263.8
Texas,    Rental and leasing services and lessors of nonfinancial intangible assets,Millions of current dollars,7668.1,8233.3,9073.9,9543.6,10408.8,10456.7,10364.9,10484.7,12872.3,17288.5,17969.9,17308,15059.9,15240,17721.6,16531.3,17593.4,22627.6,19923.9,22266.1,24039.9,26799.4,29581.5
Texas,  Professional and business services,Millions of current dollars,53975.8,60063.3,64488.8,71538.1,76661,78729.6,80703.8,87858.5,96778.2,107500.5,118763.3,130362.1,124731.3,131923.3,141034.5,150981.8,157730.7,170297.8,178778.2,182264.9,194184.7,209516.7,226927.9
Texas,"   Professional, scientific, and technical services",Millions of current dollars,35853.4,40236.8,43062.8,47572.1,51253.8,52843.5,53329.2,56452.9,61203.3,67776,73173.1,81917.6,77829.7,82116.2,87745.4,94047.9,97451.4,102651.6,108655.1,111254.2,116234.9,125291.3,137462.1
Texas,    Legal services,Millions of current dollars,7462.2,8430.9,8927.6,9521.3,10441.3,10771.9,11618.5,12345.4,12720.9,13389.8,14018.4,16088.1,14432.4,14203.7,15205.8,15546.9,15536.1,16120.5,17270,18288.8,19080.3,20087.5,21205.6
Texas,    Computer systems design and related services,Millions of current dollars,4698.8,6036.5,6701.4,8248.2,8508.9,7346.6,7678.8,8280.7,9422.1,10929.5,11911.6,12719.8,12983.6,14089.8,15873.9,18067.6,20098.8,21433.7,23446.8,25092.7,26617.1,29958.1,34713.2
Texas,"    Miscellaneous professional, scientific, and technical services",Millions of current dollars,23692.3,25769.3,27433.9,29802.6,32303.6,34725.1,34031.9,35826.8,39060.4,43456.7,47243,53109.7,50413.7,53822.7,56665.6,60433.4,61816.5,65097.4,67938.4,67872.8,70537.5,75245.7,81543.2
Texas,   Management of companies and enterprises,Millions of current dollars,2167.9,2328.4,2433.6,2854.3,3287.4,3625.4,4011.2,5173.8,6467.2,7413.2,9557.4,10369,10322.5,11333.5,12264.4,13990.6,14671.9,18422.6,19195.5,19532.9,22464,25067.6,26688.3
Texas,   Administrative and support and waste management and remediation services,Millions of current dollars,15954.5,17498.1,18992.3,21111.7,22119.8,22260.7,23363.4,26231.9,29107.7,32311.3,36032.9,38075.4,36579,38473.6,41024.7,42943.4,45607.4,49223.7,50927.7,51477.7,55485.7,59157.8,62777.5
Texas,    Administrative and support services,Millions of current dollars,14595.7,16071.6,17432.4,19513.1,20243.5,20195.1,21265.6,24066.3,26643.7,29701.5,33251.5,35050.2,33446.5,34838.4,37614,39235.4,41756.6,45045.6,46405.3,47198.3,50633.6,53920.9,57264.6
Texas,    Waste management and remediation services,Millions of current dollars,1358.8,1426.5,1559.9,1598.6,1876.3,2065.6,2097.9,2165.6,2464,2609.8,2781.3,3025.2,3132.5,3635.1,3410.7,3707.9,3850.8,4178.1,4522.4,4279.4,4852.2,5236.9,5512.9
Texas,"  Educational services, health care, and social assistance",Millions of current dollars,37492,39187.3,41201.4,43694.3,48012.9,52451.6,54874.7,58178.4,59412.4,63564.4,66946.6,73247.8,80898.9,85480.9,89222.6,92629.7,95828.4,99713.3,106562.1,112962.7,117120.4,121529.8,127743.2
Texas,   Educational services,Millions of current dollars,3108.7,3271.3,3956.3,4327,4703.1,4847.2,5267.4,5801.3,5906.2,6254.8,6661.4,7468,8592,9295.8,9766.5,10174.2,10540.9,10832.7,11329.6,12381.3,12998,13685.8,14834.9
Texas,   Health care and social assistance,Millions of current dollars,34383.3,35916,37245.1,39367.3,43309.9,47604.4,49607.3,52377.2,53506.2,57309.6,60285.1,65779.9,72306.9,76185.1,79456.1,82455.6,85287.5,88880.6,95232.5,100581.4,104122.4,107844.1,112908.4
Texas,    Ambulatory health care services,Millions of current dollars,17662.3,18573.1,19301.2,20582,22618.1,24792.2,25879.5,27678,29466.7,31787,33554,36884.6,40326.8,42741.7,44945.5,46745.9,48181.6,50285,53875.6,57345.8,59655.8,61669.7,64705.9
Texas,    Hospitals,Millions of current dollars,12242.8,12422.8,12579.1,13062.2,14481,16156.3,16616.7,17298.6,16253.6,17243,18073.4,19707,22170.5,23199.9,24178.5,24894.5,25714.9,26621.3,28727.1,29723,30585.3,31525,32789.5
Texas,    Nursing and residential care facilities,Millions of current dollars,2691.4,2902.7,3124.2,3293.9,3517.3,3782.3,4024.7,4225,4332.5,4598.3,4797.3,5161,5627.9,5980.1,6140.7,6299.2,6504.1,6772.1,7073.8,7489.6,7578.4,7995.9,8231.9
Texas,    Social assistance,Millions of current dollars,1786.8,2017.4,2240.5,2429.2,2693.5,2873.7,3086.4,3175.6,3453.4,3681.3,3860.4,4027.3,4181.7,4263.3,4191.5,4516,4887,5202.2,5556,6023,6303,6653.4,7181.1
Texas,"  Arts, entertainment, recreation, accommodation, and food services",Millions of current dollars,19797.1,21636.1,24062.6,26050.9,26446,28112.4,29245.8,30354.6,31354.1,34761,36381.8,37332.6,37770,38975,40483.5,43544.8,45614.4,51045.5,56530.4,59315.1,60757.4,62221.2,65859.1
Texas,"   Arts, entertainment, and recreation",Millions of current dollars,3507,3521.7,3867.4,4100.9,3953.6,4463.4,4744.9,4727.8,4834.4,5250.7,5530.1,5757.7,6327.5,6269.3,6812.7,7264,7920.1,8733,9745.1,10975.9,12029.7,12764.1,13811
Texas,"    Performing arts, spectator sports, museums, and related activities",Millions of current dollars,1542.1,1643.2,1852.7,1988.8,2039.8,2458.7,2604.8,2453.2,2337.2,2490.7,2524.9,2657,3218.1,2941.4,3393,3633.5,4232.6,4576.6,5374.4,6426.7,7316.3,7735.9,8498.8
Texas,"    Amusement, gambling, and recreation industries",Millions of current dollars,1964.9,1878.5,2014.7,2112.1,1913.8,2004.7,2140.1,2274.7,2497.2,2760,3005.2,3100.7,3109.4,3327.9,3419.7,3630.5,3687.4,4156.4,4370.7,4549.1,4713.4,5028.2,5312.2
Texas,   Accommodation and food services,Millions of current dollars,16290.1,18114.4,20195.2,21950,22492.4,23649,24500.8,25626.8,26519.7,29510.3,30851.7,31574.9,31442.5,32705.6,33670.9,36280.8,37694.3,42312.5,46785.3,48339.2,48727.7,49457.1,52048
Texas,    Accommodation,Millions of current dollars,3467.3,3819.7,4268.9,4655,4532.4,4541.6,4601.1,4884.9,5177.3,6812.1,7951.6,7503.6,5795.9,6061.2,6653.4,7152.8,6972.6,8985.6,10063.1,9520,9145.4,8843.8,10067
Texas,    Food services and drinking places,Millions of current dollars,12822.8,14294.8,15926.3,17294.9,17960,19107.4,19899.7,20741.9,21342.4,22698.1,22900.1,24071.3,25646.7,26644.5,27017.5,29128,30721.6,33326.9,36722.2,38819.2,39582.3,40613.3,41981
Texas,  Other services (except government and government enterprises),Millions of current dollars,15872.1,17769,18796.7,20023.8,18891.3,20121.7,20019.6,20693.8,21867.7,23357.7,24317.4,24595.6,24959.7,25310.6,25778,27715.3,28968.9,31278.1,32230.4,32583.2,33327.5,35205.6,37007
Texas, Government and government enterprises,Millions of current dollars,70527.2,72820.9,77392.1,82977.1,88168.1,94690.7,100361.2,104144.9,109789.8,115892,124022.9,131742.5,139859.5,145966.5,146789.3,151526.9,156503.7,161443.7,168943.1,175280.8,181488.6,187685.7,193422.7
Texas,  Federal civilian,Millions of current dollars,12422.4,13003.2,13356.7,14044.2,14094.4,15144.6,16215.7,17225.6,17981.1,18941.7,19887.5,20770.9,21789.8,23461.2,23843.6,23905.9,23488.8,24112.6,25439.1,26421.3,27724.6,28925.1,29881.3
Texas,  Military,Millions of current dollars,6228.7,6351.9,6576.2,6945.1,7410.5,8581.8,9842.2,10462.1,11391.4,12664.8,13861.5,15260.6,16212.1,16291.7,16588.6,16748.1,15974,15632.7,15695.4,15603.7,15815,15733.6,16083.4
Texas,  State and local,Millions of current dollars,51876.2,53465.8,57459.3,61987.8,66663.2,70964.3,74303.3,76457.1,80417.3,84285.5,90273.9,95711,101857.6,106213.6,106357.1,110872.9,117040.9,121698.4,127808.6,133255.9,137949.1,143026.9,147458.1
Texas,Natural resources and mining,Millions of current dollars,42618.5,33705.7,37145.4,49803.4,58124.4,54909.5,70747.9,82430.1,107460.6,123464.7,145542.6,184015.7,117858.6,131177.1,154922.2,167758.3,197153.5,215449.8,134394.8,108426.2,137852.6,164182.7,151307.9
Texas,Trade,Millions of current dollars,82471.4,91874.6,98055.1,103727.3,104696.9,105255.8,108362.2,117058.8,127737.4,138082.5,146231.7,152224.5,149785.6,160480.8,171742.9,191393.8,201232.4,210291,219999,220231.9,222085.2,235462.7,245428.3
Texas,Transportation and utilities,Millions of current dollars,38435.8,41144.5,44673.3,47970.6,53412.2,47225.2,49072.8,52660.6,54506.7,61267.2,61994.3,64248.8,62139.4,68211.4,72440.8,75247.6,74434.7,78052.5,82798.5,83980.7,89373.2,94599.3,99395.2
Texas,Manufacturing and information,Millions of current dollars,131286.1,138356.1,133580.9,139795.3,140360.2,141903,147131.6,181714.4,187350.5,210875.1,233759.5,217381.1,204924.9,227103.1,254949.7,256917.6,279078.8,256266.8,271444.3,258808,280759.7,312320.1,306713.3
Texas,Private goods-producing industries 2/,Millions of current dollars,171726.6,170905.3,171666.5,193583.2,205599.5,202416.8,223920.1,267200.6,302975.7,347922.6,392010.4,412112,332309.7,363812.3,416399.4,438841,489425.8,491828.7,425183.3,388395.3,438660.5,494476.1,480382.9
Texas,Private services-providing industries 3/,Millions of current dollars,367903.5,401416.3,430811.6,462116.8,479607.9,492710.1,509061,542098.9,582487,639383,675059.8,700440.3,697438.5,736180.6,778145.6,830812.2,869266.1,926027.1,979371.9,1015338.8,1056961.8,1127544.7,1190148.2
Utah,All industry total,Millions of current dollars,57684,62296.1,66019.3,70295.9,73057.6,75796.9,78945.4,86081.9,95355.1,106537.3,114813.4,117178.9,113985.4,118669.8,125565,129512.5,135450.4,142150.1,149153.4,157827.3,168058.4,182643.6,195088.4
Utah, Private industries,Millions of current dollars,48575.6,52918,56100.9,59755.7,61928.2,64126.4,66826.1,73329.7,81708,91990.7,99597,101078.4,97562.9,101720.7,107982.5,112054.6,117729.6,123708.8,130185.7,137849.4,147019.4,160923.3,172401.8
Utah,"  Agriculture, forestry, fishing and hunting",Millions of current dollars,500.5,514.2,512,494.8,580.4,450.1,470.9,601.9,555.3,460.4,533.2,525,365.2,557.1,766.7,710.9,963.8,1038.7,981.4,807.2,856.8,886.3,871.9
Utah,   Farms,Millions of current dollars,397.8,416.9,415.3,398.1,491.3,371.2,409,564.2,516.8,405.6,466.2,463.5,302.8,494.8,701.6,643.4,885.4,954.8,895.9,716.1,763.6,780.4,759.4
Utah,"   Forestry, fishing, and related activities",Millions of current dollars,102.7,97.2,96.6,96.8,89.1,78.9,61.9,37.7,38.5,54.8,67,61.5,62.4,62.3,65.2,67.5,78.4,84,85.5,91.1,93.2,105.9,112.5
Utah,"  Mining, quarrying, and oil and gas extraction",Millions of current dollars,958,881.1,849.1,992.3,1119.6,949.9,1127.2,1506.8,2364.6,3101.1,3564.2,4163.2,3581.6,4014.4,4554.1,4081.3,4204.9,4766.4,3047.5,2723.8,3390.6,3574.9,3704.5
Utah,   Oil and gas extraction,Millions of current dollars,127.2,113.9,133.2,242.1,323.2,306.5,473.4,674.6,1045.8,1170.3,1449.7,1704.4,1136.5,1240.2,1354.2,1267.2,1359.7,1400.3,667.6,514.7,584.2,594.2,443.6
Utah,   Mining (except oil and gas),Millions of current dollars,727.9,666.6,639.9,630.6,593.1,484.4,483.2,590.6,956.3,1283.2,1277.3,1454,1888.9,2191.3,2461.3,1961.5,2046.1,2562.5,1874.1,1882,2431.7,2558.4,2859.7
Utah,   Support activities for mining,Millions of current dollars,102.9,100.6,76.1,119.6,203.3,159,170.5,241.6,362.4,647.6,837.2,1004.8,556.2,582.9,738.5,852.5,799.1,803.5,505.8,327.1,374.7,422.2,401.2
Utah,  Utilities,Millions of current dollars,951.6,932.5,971.9,960.8,1057,1049.6,951.5,1058.4,1079.6,1261.3,1293.5,1383.1,1463.2,1583.4,1657,1713,1808,1887.8,2002.6,2056.1,2202.6,2424.5,2898.4
Utah,  Construction,Millions of current dollars,3354.4,3811.8,4135.6,4241.5,4164.9,4016.3,4216.4,4841.5,5754.8,7042.1,8173.1,7183.5,5567.6,5239.9,5241.2,6214.8,6743.1,7786.1,8792.4,9862.6,10911.3,11930.7,13224.4
Utah,  Manufacturing,Millions of current dollars,8157.8,8493,8360.4,9177.4,8209.7,8428.7,9253.1,9924,10895.3,12601.9,13807,13788.9,15931.3,17579.9,18412.7,16118.4,16433.4,16302.7,17279.3,16688,18530.7,21051,22156
Utah,   Durable goods manufacturing,Millions of current dollars,5856.4,5870.3,5649.9,6202.1,5365.2,5656.2,6241.3,6696.7,7531.8,8718.9,9720.8,9720.2,10623.4,11787.9,12107.7,10734.8,10315.9,10061.5,11110.6,10934,11662.6,12800,13208.3
Utah,    Wood product manufacturing,Millions of current dollars,70.5,78.6,92.4,100.5,109.9,74.7,176.7,100.3,130.4,181.1,203.7,155.3,85.3,66.3,63.8,86.1,103.1,102.6,113.3,138.4,158.3,227.8,266.5
Utah,    Nonmetallic mineral product manufacturing,Millions of current dollars,308.6,341.5,352.6,322.8,258.9,306.6,328.5,460,483.2,552.9,658,571.6,495.2,586.7,553.9,693.3,657.9,630.3,606.8,609.3,812.9,870.9,780.6
Utah,    Primary metal manufacturing,Millions of current dollars,832,894.4,809.8,974.1,645.1,631.4,452.1,893.4,1145.8,1721.9,1854.5,1563.8,3123.1,3775.6,3665.3,1944,1736.5,1532.6,1269.7,1181.5,1184.9,1361.4,1558.9
Utah,    Fabricated metal product manufacturing,Millions of current dollars,634.6,547.3,613,653.5,620.7,605.1,654.8,692.2,812.4,880.8,975.8,990.3,980.4,897.1,889.4,1029.5,1016.8,1122.1,1227.8,1236.1,1259.4,1356.5,1450
Utah,    Machinery manufacturing,Millions of current dollars,394.3,415.2,346.7,338.2,391.9,361.8,353,345.9,394.3,381.4,495.3,467.3,506.5,411.9,423.5,549.7,638,591.6,659.3,612.1,643.3,754.8,748.9
Utah,    Computer and electronic product manufacturing,Millions of current dollars,963.5,948.7,802.6,1147.4,690.4,854,1016.6,859.1,844,899.5,1593,1911.2,1808.6,1990.2,2037,2159.1,1857.9,1686.9,2161.5,1975.9,1894.8,2188.9,2532.3
Utah,"    Electrical equipment, appliance, and component manufacturing",Millions of current dollars,119.8,101.8,81.9,80.2,67.6,101,125.8,126.5,137.8,203.4,202.7,285.5,233.9,259.8,262.9,280.7,329.1,315.8,387.3,288.2,335.5,417.5,421.8
Utah,"    Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,872.7,768.3,594.2,579.5,629.5,680.3,811.2,908.5,806.2,760.7,724.4,503.5,259.2,449.6,662.9,776.4,770,747.7,1059.8,881.6,864.7,947.4,769.2
Utah,    Other transportation equipment manufacturing,Millions of current dollars,717.3,635.9,676.4,735.8,764.2,744.3,722,730.3,954,1186.1,1060.5,1325,1146.2,1282.3,982,859.8,911.7,826.2,949,1116.9,1309.4,1372.1,1399.9
Utah,    Furniture and related product manufacturing,Millions of current dollars,242,280.6,303.5,340.6,349.2,368.2,421.4,431.6,542.1,657.1,572.6,433.5,423.7,437.2,459.2,386.2,432.2,483.5,572.8,583.5,579.4,582.1,605.7
Utah,    Miscellaneous manufacturing,Millions of current dollars,701.2,858,976.8,929.6,837.8,928.9,1179.1,1148.8,1281.7,1294.1,1380.3,1513.2,1561.3,1631,2107.9,1970.1,1862.7,2022.2,2103.2,2310.5,2620,2720.5,2674.5
Utah,   Nondurable goods manufacturing,Millions of current dollars,2301.4,2622.8,2710.4,2975.3,2844.5,2772.5,3011.8,3227.2,3363.5,3883,4086.3,4068.7,5307.9,5792,6305,5383.5,6117.5,6241.2,6168.7,5754,6868.1,8251,8947.7
Utah,    Food and beverage and tobacco product manufacturing,Millions of current dollars,631,610.4,708.7,722.3,720.7,786.3,796.9,766.1,703.6,727.4,841,919.2,1205,1270.5,1259.2,1377.9,1577.4,1704.4,1792.3,1785,1929.7,1953.5,2255.1
Utah,    Textile mills and textile product mills,Millions of current dollars,44.6,42.7,50.1,56.1,40.2,34.3,27.5,37.6,37.3,42.7,47.3,52.6,48.7,50.8,48.7,63.1,77.1,80.6,110.1,95.8,76.8,80.2,84.9
Utah,"    Apparel, leather, and allied product manufacturing",Millions of current dollars,37.1,33.6,31.1,29.9,24.6,26.2,21.4,22.6,20.3,20.1,20.5,18.6,18.8,19.5,19.8,23.5,27.8,26,29.7,32.4,34.5,37.8,39.9
Utah,    Paper manufacturing,Millions of current dollars,326.1,274.7,374.7,403.9,330,351.6,353.1,397.3,383.9,346.1,318.3,322.7,498.8,403.6,485.7,457.5,443.4,423.6,487.4,457.3,460.6,387.6,628.4
Utah,    Printing and related support activities,Millions of current dollars,331,410.6,383.5,410.1,409.8,428.3,387.9,484.2,472.8,641.7,483.5,474.2,406.7,432,432.9,410.8,430.8,429.7,427.5,488.5,452.9,453.6,466.4
Utah,    Petroleum and coal products manufacturing,Millions of current dollars,317,539.4,376,606.2,412.3,223.9,459.4,637.2,884.1,1160,1198.8,1044,761.4,1159.2,1565.9,1037.3,2239.7,1872.7,1242.4,829.8,1512,2882.3,2926.9
Utah,    Chemical manufacturing,Millions of current dollars,439.9,539.6,556,580.7,691.4,702.2,776.1,652.1,598.6,647.3,851.6,940.3,2038.6,2086.5,2087.4,1617.1,901,1263.6,1598.4,1554.1,1837.7,1735.8,1786.3
Utah,    Plastics and rubber products manufacturing,Millions of current dollars,174.8,171.6,230.4,166.1,215.6,219.7,189.5,230,263,297.8,325.1,297,329.8,369.9,405.4,396.3,420.3,440.6,480.9,511.1,563.8,720.2,759.8
Utah,  Wholesale trade,Millions of current dollars,3121.1,3483.4,3616.4,3815.8,3821.2,3777.1,3870.9,4314.3,4913.8,5411.9,5885.6,6143.6,5755.8,5927.5,6275.7,6717.5,7091.5,7389.4,7807.9,8299.2,8881.8,9352.1,9830.2
Utah,  Retail trade,Millions of current dollars,4633.1,5025.8,5161.7,5266.3,5447.8,5587.6,5958.1,6496.7,6876.1,7614.1,8082.6,7829.3,7586.6,7776.8,8155.9,8964,9331.7,9524.3,10268.3,11239,11739.1,12405.3,12940.4
Utah,  Transportation and warehousing,Millions of current dollars,2493.6,2722.3,2624.3,2723.8,2644.1,2732.7,2829.6,3174.2,3541.1,3846,4074.2,3898.8,3731.1,4019.7,4216.3,4422.3,4591.9,4803.4,5392.1,5684.6,6006,6369.2,6952
Utah,   Air transportation,Millions of current dollars,782.4,755.9,731.3,706.1,596.9,693.7,713.2,792,924.2,967.7,1133.1,861.4,926.3,1195.8,1226.7,1208.7,1236.7,1264.3,1528.2,1711.9,1802.6,1806.6,2206.4
Utah,   Rail transportation,Millions of current dollars,215.8,221.4,216.2,221.5,220.4,207.8,221.5,249.3,279.5,310.6,320.9,338.6,284.7,282.6,303.2,341.3,323.1,339.1,334.5,299.4,313.7,326.9,307.8
Utah,   Water transportation,Millions of current dollars,1,1.3,1.3,0.9,1.6,1.4,1.9,2,1.9,2.6,1.9,1.6,0.5,0.7,0.2,0.1,0.1,0.5,1.8,0.4,1.3,2.3,3.3
Utah,   Truck transportation,Millions of current dollars,873.4,984.7,980.7,1040.9,1024,963.8,1005.4,1094.3,1211.6,1369,1424,1498.2,1382.7,1360.4,1467.5,1594.7,1607.6,1685.7,1768,1803.3,1904.6,2014.4,2019.7
