state_name,year,population,land_area_sqkm,pop_density
West Virginia,1998,1815748.031,62259,29.16442652467916
West Virginia,1999,1811887.3499999999,62259,29.10241651809377
West Virginia,2000,1806683.3229999999,62259,29.01882977561477
West Virginia,2001,1800920.402,62259,28.92626611413611
West Virginia,2002,1806697.108,62259,29.019051189386275
West Virginia,2003,1811616.954,62259,29.098073435166
West Virginia,2004,1814814.8150000002,62259,29.149437270113562
West Virginia,2005,1820634.9209999999,62259,29.242919433334936
West Virginia,2006,1828025.4780000001,62259,29.361626078157375
West Virginia,2007,1833855.7989999999,62259,29.455272314042947
West Virginia,2008,1838499.1840000001,62259,29.52985406126022
West Virginia,2009,1846311.475,62259,29.655334570102315
West Virginia,2010,1856088.561,62259,29.812373488170383
West Virginia,2011,1857685.009,62259,29.838015531890974
West Virginia,2012,1856854.839,62259,29.824681395460896
West Virginia,2013,1856299.213,62259,29.815756966864228
West Virginia,2014,1850000,62259,29.71457941823672
West Virginia,2015,1843687.375,62259,29.613186446939398
West Virginia,2016,1831395.349,62259,29.415752726513436
West Virginia,2017,1819639.279,62259,29.22692749642622
West Virginia,2018,1803643.7249999999,62259,28.970007950657735
West Virginia,2019,1794117.6469999999,62259,28.817000706725132
Wisconsin,1997,5260204.0819999995,140268,37.50109848290415
Wisconsin,1998,5293193.717,140268,37.73628851199133
Wisconsin,1999,5332321.699999999,140268,38.01524011178601
Wisconsin,2000,5373878.365,140268,38.31150629509225
Wisconsin,2001,5408069.459,140268,38.55526177745458
Wisconsin,2002,5441624.365,140268,38.79448174209371
Wisconsin,2003,5471502.591,140268,39.007489883651296
Wisconsin,2004,5528205.128,140268,39.411734166025035
Wisconsin,2005,5550000,140268,39.567114381042
Wisconsin,2006,5572972.972999999,140268,39.73089352525166
Wisconsin,2007,5604278.075,140268,39.95407416516954
Wisconsin,2008,5631016.043,140268,40.14469474862406
Wisconsin,2009,5670588.235,140268,40.42681320757408
Wisconsin,2010,5689655.172,140268,40.56274540165968
Wisconsin,2011,5709302.326,140268,40.70281408446688
Wisconsin,2012,5716981.132,140268,40.757557903441985
Wisconsin,2013,5723163.842,140268,40.80163574015456
Wisconsin,2014,5750000,140268,40.992956340719196
Wisconsin,2015,5774566.474,140268,41.16809588787179
Wisconsin,2016,5759036.145,140268,41.05737691419283
Wisconsin,2017,5800000,140268,41.34941683063849
Wisconsin,2018,5816091.954,140268,41.46413974677047
Wisconsin,2019,5815950.92,140268,41.46313428579576
Wyoming,1997,489238.41099999996,251470,1.9455140215532667
Wyoming,1998,491174.21300000005,251470,1.953211965642025
Wyoming,1999,492014.79,251470,1.9565546188412135
Wyoming,2000,494201.88300000003,251470,1.9652518511154413
Wyoming,2001,494950.28,251470,1.968227939714479
Wyoming,2002,500000,251470,1.9883087445818586
Wyoming,2003,503120.12500000006,251470,2.000716288225236
Wyoming,2004,508688.7839999999,251470,2.0228607149958244
Wyoming,2005,513709.677,251470,2.0428268859108445
Wyoming,2006,523114.35500000004,251470,2.080225692925598
Wyoming,2007,534827.862,251470,2.126805829721239
Wyoming,2008,545897.644,251470,2.1708261184236686
Wyoming,2009,560314.685,251470,2.2281571758062593
Wyoming,2010,565030.1460000001,251470,2.246908760488329
Wyoming,2011,567282.3219999999,251470,2.255864802958603
Wyoming,2012,576490.9249999999,251470,2.292483894699169
Wyoming,2013,582417.582,251470,2.316051942577644
Wyoming,2014,582670.2030000001,251470,2.3170565196643738
Wyoming,2015,585923.218,251470,2.3299925160058854
Wyoming,2016,585482.3300000001,251470,2.328239273074323
Wyoming,2017,579870.729,251470,2.3059240823955145
Wyoming,2018,578422.4839999999,251470,2.30016496599992
Wyoming,2019,579980.373,251470,2.3063600946434963
